trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1255,False,"{'a': 0.4, 'e': 0.55295535686374986}",30,6,-4.0982726607146045,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
1256,False,"{'a': 0.4, 'e': 0.55230078408952654}",20,14,-3.9662402277215936,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.4, 'e': 0.55164587062843029}",20,16,8.272371915318507,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.4, 'e': 0.55099061688444428}",30,0,-85.58632700759682,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
1259,False,"{'a': 0.4, 'e': 0.55033502326176242}",25,15,-21.74583310265389,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1260,False,"{'a': 0.4, 'e': 0.54967909016478733}",25,0,-39.12966126446058,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1261,False,"{'a': 0.4, 'e': 0.5490228179981318}",30,0,-81.13605020335304,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
1262,False,"{'a': 0.4, 'e': 0.54836620716661733}",25,0,-40.913166510468656,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
1263,False,"{'a': 0.4, 'e': 0.54770925807527449}",25,11,-16.152520216741134,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1264,False,"{'a': 0.4, 'e': 0.54705197112934256}",20,5,7.8832650640139645,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1265,False,"{'a': 0.4, 'e': 0.54639434673426912}",20,3,-49.00162518711181,"{0: 12, 1: 2, 2: 0, 3: 3, 4: 0}",1
1266,False,"{'a': 0.4, 'e': 0.54573638529570989}",30,0,-135.36826347207216,"{0: 23, 1: 2, 2: 0, 3: 2, 4: 3}",0
1267,False,"{'a': 0.4, 'e': 0.54507808721952855}",30,0,-37.36592803452531,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
1268,False,"{'a': 0.4, 'e': 0.54441945291179661}",35,21,-61.27120468065511,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
1269,False,"{'a': 0.4, 'e': 0.54376048277879252}",25,12,-10.659194002892551,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1270,False,"{'a': 0.4, 'e': 0.54310117722700235}",25,0,-48.33279935760565,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1271,False,"{'a': 0.4, 'e': 0.54244153666311878}",25,12,21.033265738501882,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.4, 'e': 0.54178156149404133}",20,16,5.948126910982779,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.4, 'e': 0.5411212521268759}",20,10,-8.258579434259378,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1274,False,"{'a': 0.4, 'e': 0.54046060896893433}",25,2,-49.75232738596242,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 1}",1
1275,False,"{'a': 0.4, 'e': 0.53979963242773454}",20,3,-28.282655867301603,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1276,False,"{'a': 0.4, 'e': 0.53913832291100017}",30,13,-25.851018062985958,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
1277,False,"{'a': 0.4, 'e': 0.53847668082666023}",25,0,-23.795806752869016,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1278,False,"{'a': 0.4, 'e': 0.53781470658284858}",35,9,-82.78740437186373,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 2}",1
1279,False,"{'a': 0.4, 'e': 0.53715240058790437}",20,14,11.190560292842603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.4, 'e': 0.5364897632503709}",30,3,-60.30133474956422,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 1}",1
1281,False,"{'a': 0.4, 'e': 0.53582679497899666}",20,0,-92.40838441541689,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1282,False,"{'a': 0.4, 'e': 0.5351634961827334}",30,17,-36.62460924724453,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1283,False,"{'a': 0.4, 'e': 0.53449986727073739}",25,0,-27.061625505949443,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1284,False,"{'a': 0.4, 'e': 0.53383590865236796}",20,2,-40.94512335481819,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 0}",1
1285,False,"{'a': 0.4, 'e': 0.5331716207371886}",20,0,-108.67648162145329,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1286,False,"{'a': 0.4, 'e': 0.5325070039349652}",30,5,-10.523888455148356,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
1287,False,"{'a': 0.4, 'e': 0.53184205865566681}",25,7,-17.12908209068286,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.4, 'e': 0.5311767853094651}",30,13,-74.83929695392598,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 0}",1
1289,False,"{'a': 0.4, 'e': 0.53051118430673405}",25,11,-95.85153436699362,"{0: 9, 1: 0, 2: 1, 3: 3, 4: 1}",1
1290,False,"{'a': 0.4, 'e': 0.52984525605804988}",20,0,-55.92202189143468,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1291,False,"{'a': 0.4, 'e': 0.52917900097419068}",20,0,-103.55432518368593,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1292,False,"{'a': 0.4, 'e': 0.52851241946613592}",20,10,-4.7466050523029395,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1293,False,"{'a': 0.4, 'e': 0.52784551194506635}",20,0,-39.60933375278545,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1294,False,"{'a': 0.4, 'e': 0.52717827882236445}",20,0,-65.49683849405918,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1295,False,"{'a': 0.4, 'e': 0.52651072050961301}",25,9,-37.063570142994664,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1296,False,"{'a': 0.4, 'e': 0.5258428374185955}",30,0,-54.46864961783502,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
1297,False,"{'a': 0.4, 'e': 0.52517462996129582}",25,0,-23.380982025210336,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1298,False,"{'a': 0.4, 'e': 0.5245060985498976}",30,14,-6.840540200999318,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1299,False,"{'a': 0.4, 'e': 0.52383724359678496}",30,10,5.719181024675779,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1300,False,"{'a': 0.4, 'e': 0.5231680655145412}",35,9,-75.80247745081797,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 2}",1
1301,False,"{'a': 0.4, 'e': 0.52249856471594891}",20,11,-11.541092444762718,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
1302,False,"{'a': 0.4, 'e': 0.52182874161398984}",20,9,7.544980523467845,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.4, 'e': 0.52115859662184427}",20,0,-56.66129186217492,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1304,False,"{'a': 0.4, 'e': 0.52048813015289175}",20,7,-20.701328132296045,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
1305,False,"{'a': 0.4, 'e': 0.51981734262070955}",20,9,-2.3953870903447494,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1306,False,"{'a': 0.4, 'e': 0.51914623443907293}",20,11,-37.732789871080136,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1307,False,"{'a': 0.4, 'e': 0.51847480602195517}",25,17,-3.5452242961581675,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1308,False,"{'a': 0.4, 'e': 0.51780305778352731}",25,0,-41.24205696351795,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
1309,False,"{'a': 0.4, 'e': 0.51713099013815722}",25,4,-5.4897562844181556,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
1310,False,"{'a': 0.4, 'e': 0.51645860350041006}",25,10,-18.420433036525058,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1311,False,"{'a': 0.4, 'e': 0.51578589828504762}",25,0,-145.65562202161553,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
1312,False,"{'a': 0.4, 'e': 0.51511287490702806}",20,0,-10.054388920512972,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1313,False,"{'a': 0.4, 'e': 0.51443953378150642}",20,0,-60.38341534291067,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1314,False,"{'a': 0.4, 'e': 0.51376587532383333}",20,4,5.070219701405784,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.4, 'e': 0.51309189994955484}",25,0,-97.33797623836064,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1316,False,"{'a': 0.4, 'e': 0.51241760807441294}",25,15,-0.08726521512016294,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.4, 'e': 0.51174300011434493}",30,0,-24.43098817699847,"{0: 23, 1: 5, 2: 1, 3: 1, 4: 0}",1
1318,False,"{'a': 0.4, 'e': 0.5110680764854828}",20,0,-134.58563723123322,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
1319,False,"{'a': 0.4, 'e': 0.51039283760415322}",25,20,8.848341973022357,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.4, 'e': 0.50971728388687765}",20,0,-23.765064232520015,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1321,False,"{'a': 0.4, 'e': 0.50904141575037132}",20,1,-63.54713163881349,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
1322,False,"{'a': 0.4, 'e': 0.50836523361154384}",20,0,-19.580197128203462,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1323,False,"{'a': 0.4, 'e': 0.50768873788749846}",30,22,11.29507542106765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.4, 'e': 0.50701192899553149}",20,0,-42.83227289090005,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1325,False,"{'a': 0.4, 'e': 0.50633480735313252}",20,6,-19.20869207482298,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1326,False,"{'a': 0.4, 'e': 0.50565737337798455}",20,8,11.767526717112816,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.4, 'e': 0.50497962748796288}",25,14,8.506730873247335,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.4, 'e': 0.50430157010113508}",25,10,-45.15021592340449,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1329,False,"{'a': 0.4, 'e': 0.50362320163576091}",25,8,-17.747087124402164,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
1330,False,"{'a': 0.4, 'e': 0.5029445225102922}",20,0,-12.016339751426452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1331,False,"{'a': 0.4, 'e': 0.50226553314337252}",20,7,-37.19357413836569,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
1332,False,"{'a': 0.4, 'e': 0.5015862339538365}",20,0,-22.20799005973743,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1333,False,"{'a': 0.4, 'e': 0.50090662536070996}",25,2,-36.099085220516926,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
1334,False,"{'a': 0.4, 'e': 0.50022670778320955}",20,11,-20.918630777044655,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
1335,False,"{'a': 0.4, 'e': 0.49954648164074283}",30,2,4.511740368532752,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 0}",1
1336,False,"{'a': 0.4, 'e': 0.4988659473529074}",30,0,-29.505769350657083,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
1337,False,"{'a': 0.4, 'e': 0.4981851053394909}",25,0,-27.177124388006867,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
1338,False,"{'a': 0.4, 'e': 0.49750395602047093}",20,6,-1.8718518871456908,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1339,False,"{'a': 0.4, 'e': 0.49682249981601445}",20,0,-14.73531914858986,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1340,False,"{'a': 0.4, 'e': 0.49614073714647827}",30,14,-84.42180378411435,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
1341,False,"{'a': 0.4, 'e': 0.4954586684324076}",25,7,-28.48207975693546,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
1342,False,"{'a': 0.4, 'e': 0.49477629409453672}",25,5,-99.01484635492638,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",1
1343,False,"{'a': 0.4, 'e': 0.49409361455378825}",25,0,-94.59614817304107,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1344,False,"{'a': 0.4, 'e': 0.49341063023127357}",20,9,-42.21045418464436,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1345,False,"{'a': 0.4, 'e': 0.49272734154829156}",20,0,-51.08232501325574,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1346,False,"{'a': 0.4, 'e': 0.49204374892632907}",25,11,-71.44858765127606,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
1347,False,"{'a': 0.4, 'e': 0.49135985278706024}",20,0,-44.4734472986876,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1348,False,"{'a': 0.4, 'e': 0.49067565355234649}",25,11,-112.14006890829404,"{0: 6, 1: 4, 2: 2, 3: 0, 4: 2}",1
1349,False,"{'a': 0.4, 'e': 0.48999115164423657}",20,11,3.2257543116414436,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.4, 'e': 0.4893063474849656}",25,18,11.484777923656997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.4, 'e': 0.48862124149695502}",20,13,1.7508796117350132,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.4, 'e': 0.48793583410281255}",30,0,-70.82679264365386,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
1353,False,"{'a': 0.4, 'e': 0.48725012572533227}",20,0,0.09739018598544968,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1354,False,"{'a': 0.4, 'e': 0.48656411678749339}",20,0,-36.81727624193185,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1355,False,"{'a': 0.4, 'e': 0.48587780771246064}",20,16,6.882555808020278,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.4, 'e': 0.48519119892358392}",20,16,4.548993583310271,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.4, 'e': 0.48450429084439794}",20,0,-123.51432561232248,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1358,False,"{'a': 0.4, 'e': 0.48381708389862238}",20,9,-17.987560508231482,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1359,False,"{'a': 0.4, 'e': 0.48312957851016092}",30,20,-0.12083770609171163,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.4, 'e': 0.48244177510310132}",20,12,-25.1079103225194,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 0}",1
1361,False,"{'a': 0.4, 'e': 0.48175367410171538}",20,14,8.739242891584121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.4, 'e': 0.48106527593045817}",35,11,-103.9236333291984,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 3}",1
1363,False,"{'a': 0.4, 'e': 0.48037658101396857}",25,18,-38.262358734278614,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1364,False,"{'a': 0.4, 'e': 0.4796875897770681}",25,0,-130.7209374371029,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
1365,False,"{'a': 0.4, 'e': 0.47899830264476106}",25,0,2.7593036095322088,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1366,False,"{'a': 0.4, 'e': 0.47830872004223435}",30,3,-20.15041354061313,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 0}",1
1367,False,"{'a': 0.4, 'e': 0.47761884239485747}",30,0,-24.39346789053995,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",1
1368,False,"{'a': 0.4, 'e': 0.47692867012818141}",20,0,17.75986953057359,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1369,False,"{'a': 0.4, 'e': 0.47623820366793912}",25,17,-32.712191954151905,"{0: 6, 1: 0, 2: 0, 3: 2, 4: 0}",1
1370,False,"{'a': 0.4, 'e': 0.47554744344004501}",20,3,3.3728475348968283,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1371,False,"{'a': 0.4, 'e': 0.47485638987059453}",20,15,11.503387851489522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.4, 'e': 0.47416504338586452}",25,17,-26.68330797736747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1373,False,"{'a': 0.4, 'e': 0.47347340441231212}",30,20,5.543114387485922,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.4, 'e': 0.472781473376575}",25,0,-2.4692652716537644,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1375,False,"{'a': 0.4, 'e': 0.47208925070547081}",20,14,2.307266644131789,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.4, 'e': 0.47139673682599759}",25,7,-27.68392432785388,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
1377,False,"{'a': 0.4, 'e': 0.47070393216533257}",25,16,6.94934518545275,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.4, 'e': 0.47001083715083242}",30,10,10.710753811434499,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1379,False,"{'a': 0.4, 'e': 0.46931745221003296}",25,0,-41.23110394790964,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1380,False,"{'a': 0.4, 'e': 0.46862377777064873}",20,5,-24.866079764696547,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1381,False,"{'a': 0.4, 'e': 0.46792981426057334}",20,6,-2.5614921390850336,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1382,False,"{'a': 0.4, 'e': 0.46723556210787814}",30,0,-65.69716340123463,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
1383,False,"{'a': 0.4, 'e': 0.46654102174081274}",30,0,-49.360323615178096,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
1384,False,"{'a': 0.4, 'e': 0.46584619358780438}",20,10,-15.590984370647629,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
1385,False,"{'a': 0.4, 'e': 0.46515107807745826}",30,19,11.415628221825845,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1386,False,"{'a': 0.4, 'e': 0.4644556756385565}",25,0,-50.29498392429014,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1387,False,"{'a': 0.4, 'e': 0.46375998670005819}",20,10,-17.22782940665075,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1388,False,"{'a': 0.4, 'e': 0.46306401169109918}",20,0,8.801243879409968,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1389,False,"{'a': 0.4, 'e': 0.4623677510409917}",30,0,-66.10061830279754,"{0: 22, 1: 5, 2: 1, 3: 1, 4: 1}",0
1390,False,"{'a': 0.4, 'e': 0.46167120517922466}",25,0,-10.877840105536087,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1391,False,"{'a': 0.4, 'e': 0.46097437453546236}",35,10,-28.234948296226722,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",1
1392,False,"{'a': 0.4, 'e': 0.4602772595395449}",20,0,-5.99156715261843,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
1393,False,"{'a': 0.4, 'e': 0.45957986062148776}",30,9,-42.219028967064844,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
1394,False,"{'a': 0.4, 'e': 0.45888217821148192}",25,14,20.265974918593283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.4, 'e': 0.45818421273989274}",30,13,-26.112951560533553,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1396,False,"{'a': 0.4, 'e': 0.45748596463726043}",30,8,-6.736062243015998,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1397,False,"{'a': 0.4, 'e': 0.45678743433429952}",25,0,1.107038102367177,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1398,False,"{'a': 0.4, 'e': 0.45608862226189839}",30,18,-3.716389051480295,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1399,False,"{'a': 0.4, 'e': 0.45538952885111983}",25,7,-24.45319089057895,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
1400,False,"{'a': 0.4, 'e': 0.45469015453319955}",20,0,-60.99913007763174,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
1401,False,"{'a': 0.4, 'e': 0.4539904997395468}",25,4,-27.7629922180269,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
1402,False,"{'a': 0.4, 'e': 0.45329056490174363}",30,12,-49.47284119099129,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
1403,False,"{'a': 0.4, 'e': 0.45259035045154539}",30,15,19.603085493077035,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.4, 'e': 0.45188985682087929}",25,10,-38.26187995195194,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
1405,False,"{'a': 0.4, 'e': 0.45118908444184508}",20,11,15.202860606965189,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.4, 'e': 0.45048803374671431}",20,0,-35.77662077242839,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1407,False,"{'a': 0.4, 'e': 0.44978670516793007}",20,0,-64.78018554407933,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1408,False,"{'a': 0.4, 'e': 0.44908509913810751}",25,5,-97.28200716819491,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
1409,False,"{'a': 0.4, 'e': 0.44838321609003223}",20,6,27.99829349361929,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.4, 'e': 0.44768105645666101}",20,1,-113.14243306094963,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 2}",1
1411,False,"{'a': 0.4, 'e': 0.44697862067112099}",25,8,15.181653874786054,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.4, 'e': 0.44627590916671023}",30,0,9.215399305376925,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
1413,False,"{'a': 0.4, 'e': 0.44557292237689627}",20,3,-23.290253652417064,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1414,False,"{'a': 0.4, 'e': 0.4448696607353167}",30,7,24.48218258283932,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1415,False,"{'a': 0.4, 'e': 0.44416612467577865}",25,0,-95.66425233561955,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",1
1416,False,"{'a': 0.4, 'e': 0.44346231463225833}",20,0,-34.62650569440448,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1417,False,"{'a': 0.4, 'e': 0.4427582310389015}",25,0,-25.008184826794015,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
1418,False,"{'a': 0.4, 'e': 0.44205387433002208}",25,2,-3.8542348729224125,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1419,False,"{'a': 0.4, 'e': 0.44134924494010269}",25,8,-31.22534427011206,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
1420,False,"{'a': 0.4, 'e': 0.44064434330379415}",20,0,-6.05960128548596,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1421,False,"{'a': 0.4, 'e': 0.43993916985591508}",20,14,-7.984548302003174,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1422,False,"{'a': 0.4, 'e': 0.43923372503145214}",30,0,-57.947808020866944,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
1423,False,"{'a': 0.4, 'e': 0.43852800926555907}",35,0,-104.58268362342783,"{0: 26, 1: 1, 2: 4, 3: 3, 4: 1}",0
1424,False,"{'a': 0.4, 'e': 0.43782202299355677}",25,3,-8.049038791104413,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
1425,False,"{'a': 0.4, 'e': 0.43711576665093282}",20,13,-19.09344011774443,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
1426,False,"{'a': 0.4, 'e': 0.43640924067334202}",20,12,-0.8400602054532609,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.4, 'e': 0.43570244549660492}",25,0,-12.212944524247206,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
1428,False,"{'a': 0.4, 'e': 0.43499538155670825}",20,10,3.2399661500772536,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 0.4, 'e': 0.43428804928980469}",25,0,-90.58810427618651,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1430,False,"{'a': 0.4, 'e': 0.43358044913221194}",20,0,-21.80355602931864,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
1431,False,"{'a': 0.4, 'e': 0.43287258152041391}",25,0,-76.39264405455799,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1432,False,"{'a': 0.4, 'e': 0.4321644468910586}",30,13,-42.5398990672248,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1433,False,"{'a': 0.4, 'e': 0.43145604568095902}",20,0,-106.54081255382869,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1434,False,"{'a': 0.4, 'e': 0.43074737832709248}",25,15,-0.9107224393863147,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.4, 'e': 0.43003844526660101}",30,20,16.221582974491962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
